Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,7.8946,8.7080,0.8135,90.66
1,7.9324,8.7053,0.7729,91.12
2,7.8791,8.6937,0.8146,90.63
3,7.9145,8.7064,0.7919,90.90
4,7.9172,8.6939,0.7767,91.07
