Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.2349,1.8937,0.6588,65.21
1,1.2274,1.9007,0.6733,64.58
2,1.1943,1.8874,0.6932,63.28
3,1.2914,1.9031,0.6117,67.86
4,1.2072,1.9026,0.6955,63.45
5,1.2122,1.9030,0.6909,63.70
