Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.4209,0.8297,0.4088,50.73
1,0.3912,0.8262,0.4350,47.35
2,0.3585,0.8177,0.4593,43.84
3,0.4030,0.8242,0.4212,48.89
4,0.3722,0.8237,0.4515,45.18
5,0.3758,0.8164,0.4406,46.03
