Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.5301,1.0407,0.5106,50.94
1,0.5347,1.0415,0.5068,51.34
2,0.4535,1.0285,0.5750,44.09
3,0.6042,1.0274,0.4233,58.80
4,0.4716,1.0278,0.5563,45.88
5,0.5282,1.0257,0.4976,51.49
