Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.5879,2.2935,0.7056,69.23
1,1.5603,2.2910,0.7307,68.10
2,1.4728,2.2779,0.8051,64.66
3,1.6235,2.2909,0.6674,70.87
4,1.5639,2.2914,0.7275,68.25
5,1.4855,2.2776,0.7921,65.22
