Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.3019,0.7302,0.4282,41.35
1,0.3214,0.7305,0.4090,44.00
2,0.3389,0.7303,0.3914,46.41
3,0.3365,0.7301,0.3935,46.10
4,0.3386,0.7477,0.4091,45.28
5,0.3964,0.7464,0.3500,53.10
