Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.7123,1.3630,0.6507,52.26
1,0.7206,1.3635,0.6429,52.85
2,0.7872,1.3772,0.5900,57.16
3,0.8950,1.3806,0.4856,64.83
4,0.7716,1.3648,0.5932,56.54
5,0.7810,1.3631,0.5822,57.29
