Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9715,2.1076,1.1361,46.09
1,0.8698,2.1095,1.2397,41.23
2,0.8829,2.1099,1.2270,41.85
3,0.8666,2.0834,1.2168,41.59
4,0.7612,2.0839,1.3227,36.53
5,0.8628,2.1095,1.2468,40.90
