Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.8839,2.0185,1.1346,43.79
1,0.7621,2.0001,1.2380,38.10
2,0.7671,2.0183,1.2511,38.01
3,0.8711,2.0180,1.1469,43.17
4,0.7779,2.0178,1.2399,38.55
5,0.7411,1.9957,1.2547,37.13
