Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.8436,2.0100,1.1665,41.97
1,0.8041,2.0100,1.2059,40.01
2,0.8168,2.0335,1.2168,40.16
3,0.9355,2.0379,1.1025,45.90
4,0.8011,2.0373,1.2362,39.32
5,0.8339,2.0278,1.1939,41.12
