Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9217,2.1746,1.2528,42.39
1,0.8533,2.1779,1.3246,39.18
2,0.8424,2.1780,1.3356,38.68
3,1.0425,2.1989,1.1564,47.41
4,0.8471,2.1779,1.3308,38.89
5,0.9269,2.1996,1.2727,42.14
