Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9180,2.0585,1.1405,44.60
1,0.7763,2.0467,1.2704,37.93
2,0.7878,2.0576,1.2698,38.29
3,0.9236,2.0587,1.1350,44.87
4,0.8214,2.0583,1.2369,39.91
5,0.7716,2.0467,1.2752,37.70
