Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9166,2.0263,1.1097,45.24
1,0.8181,2.0264,1.2082,40.38
2,0.7781,2.0003,1.2222,38.90
3,0.9603,2.0273,1.0669,47.37
4,0.7704,2.0260,1.2556,38.02
5,0.7818,2.0024,1.2206,39.04
