Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.0468,2.2537,1.2069,46.45
1,0.9248,2.2587,1.3339,40.94
2,0.9195,2.2658,1.3462,40.58
3,1.0075,2.2643,1.2568,44.50
4,0.8459,2.2486,1.4027,37.62
5,0.9026,2.2601,1.3575,39.94
