Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.8734,2.0397,1.1663,42.82
1,0.8337,2.0692,1.2355,40.29
2,0.8172,2.0682,1.2510,39.51
3,0.8607,2.0391,1.1784,42.21
4,0.8257,2.0691,1.2434,39.91
5,0.8217,2.0677,1.2460,39.74
