Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.0362,2.2261,1.1898,46.55
1,0.8724,2.2244,1.3520,39.22
2,0.8686,2.2259,1.3573,39.02
3,0.9685,2.2014,1.2328,44.00
4,0.8489,2.2011,1.3522,38.57
5,0.8775,2.2229,1.3454,39.48
