Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,11.3390,12.2831,0.9441,92.31
1,11.3483,12.2880,0.9397,92.35
2,11.3455,12.2830,0.9375,92.37
3,11.3876,12.2829,0.8953,92.71
