Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.0306,2.1306,1.1000,48.37
1,0.8411,2.1375,1.2964,39.35
2,0.8647,2.1318,1.2671,40.56
3,0.9274,2.1249,1.1975,43.65
4,0.7695,2.1248,1.3554,36.21
5,0.8346,2.1320,1.2975,39.14
