Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.8618,1.9572,1.0954,44.03
1,0.7941,1.9572,1.1631,40.57
2,0.7365,1.9504,1.2139,37.76
3,0.8675,1.9548,1.0873,44.38
4,0.7347,1.9577,1.2230,37.53
5,0.7681,1.9494,1.1813,39.40
