Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9285,2.0369,1.1084,45.58
1,0.7496,2.0292,1.2796,36.94
2,0.7799,2.0370,1.2571,38.29
3,0.9192,2.0293,1.1101,45.30
4,0.7939,2.0368,1.2429,38.98
5,0.8541,2.0370,1.1829,41.93
