Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.8276,1.9537,1.1261,42.36
1,0.7239,1.9552,1.2313,37.02
2,0.7834,1.9617,1.1783,39.93
3,0.8589,1.9628,1.1039,43.76
4,0.7676,1.9620,1.1944,39.12
5,0.7607,1.9606,1.1999,38.80
