Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,7.2263,18.9472,11.7208,38.14
1,6.1609,18.9404,12.7794,32.53
2,6.7127,18.9467,12.2340,35.43
3,7.5780,18.9404,11.3624,40.01
4,6.6910,18.9473,12.2563,35.31
5,6.4654,18.9472,12.4818,34.12
