Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,6.4691,18.0139,11.5447,35.91
1,5.4785,18.0077,12.5292,30.42
2,5.6765,18.0144,12.3378,31.51
3,6.5250,18.0078,11.4828,36.23
4,5.3811,18.0079,12.6268,29.88
5,5.3636,18.0079,12.6443,29.78
