Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.6297,3.5435,1.9138,45.99
1,1.3575,3.5435,2.1859,38.31
2,1.3791,3.5539,2.1748,38.80
3,1.5942,3.5539,1.9597,44.86
4,1.3590,3.5540,2.1950,38.24
5,1.3906,3.5555,2.1649,39.11
