Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,2.0390,4.3023,2.2633,47.39
1,1.8567,4.3022,2.4454,43.16
2,1.8842,4.3017,2.4175,43.80
3,2.1874,4.3004,2.1130,50.87
4,1.8442,4.3027,2.4586,42.86
5,1.8673,4.3024,2.4351,43.40
