Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.7453,2.0785,1.3332,35.86
1,0.6058,2.0952,1.4894,28.91
2,0.6319,2.0738,1.4419,30.47
3,0.6499,2.0738,1.4239,31.34
4,0.6050,2.0786,1.4736,29.11
5,0.6066,2.0850,1.4784,29.09
