Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.8409,3.8422,2.0014,47.91
1,1.6037,3.8513,2.2476,41.64
2,1.5268,3.7960,2.2693,40.22
3,1.7832,3.8520,2.0687,46.29
4,1.5691,3.8603,2.2912,40.65
5,1.5637,3.8626,2.2989,40.48
