Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.8303,2.3734,1.5431,34.98
1,0.7047,2.3758,1.6711,29.66
2,0.7003,2.3601,1.6599,29.67
3,0.9455,2.3603,1.4147,40.06
4,0.7313,2.3759,1.6445,30.78
5,0.7394,2.3743,1.6349,31.14
