Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1940,2.4376,1.2436,48.98
1,1.1362,2.4318,1.2956,46.72
2,1.1733,2.4312,1.2580,48.26
3,1.2197,2.4371,1.2174,50.05
4,1.1414,2.4313,1.2899,46.95
5,1.1138,2.4312,1.3174,45.81
