Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1336,2.3783,1.2447,47.66
1,1.1654,2.3848,1.2194,48.87
2,1.1035,2.3787,1.2753,46.39
3,1.1476,2.3788,1.2312,48.24
4,1.1056,2.3782,1.2726,46.49
5,1.1682,2.3819,1.2137,49.04
