Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1779,2.4584,1.2805,47.91
1,1.1963,2.5020,1.3057,47.81
2,1.2414,2.5118,1.2704,49.42
3,1.1785,2.4965,1.3180,47.21
4,1.2080,2.5032,1.2952,48.26
5,1.1747,2.5020,1.3273,46.95
