Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1159,2.3929,1.2769,46.64
1,1.1434,2.3994,1.2560,47.65
2,1.1961,2.3996,1.2035,49.85
3,1.1650,2.3998,1.2348,48.55
4,1.1322,2.3932,1.2610,47.31
5,1.1368,2.3932,1.2564,47.50
