Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,13.9388,16.9707,3.0318,82.13
1,13.9322,16.9752,3.0430,82.07
2,13.9139,16.9701,3.0562,81.99
3,13.9278,16.9656,3.0379,82.09
