Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,6.2068,8.4826,2.2758,73.17
1,6.3248,8.4963,2.1715,74.44
2,6.2332,8.4826,2.2494,73.48
3,6.2963,8.4965,2.2003,74.10
