Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,22.2104,25.9196,3.7092,85.69
1,22.2075,25.9195,3.7120,85.68
2,22.2336,25.9239,3.6903,85.76
3,22.2231,25.9191,3.6959,85.74
