Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,22.9795,26.7639,3.7844,85.86
1,23.0316,26.7608,3.7291,86.06
2,22.9982,26.7663,3.7681,85.92
3,22.9825,26.7623,3.7798,85.88
